SelectedClassNumber,SelectedAcadTerm,Term,Course Code,Section,Description,Grading Basis,class1_day,class1_starttime,class1_venue,class2_day,class2_starttime,class2_venue,class3_day,class3_starttime,class3_venue,exam_startdate,exam_day,exam_starttime,OriginalTerm,StdTerm,key,isDropped,BossLink
1385,2110,2021-22 Term 1,HUMN017,G1,A Cultural Introduction to India: From Indus Valley to Infosys,Graded,Mon,12:00,SOE/SCIS2 Seminar Room B1-1,,,,,,,,,,2021-22 Term 1,,HUMN017_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1385
1408,2110,2021-22 Term 1,MKTG219,G1,Retail Management,Graded,Thu,08:15,LKCSB Seminar Room 3-5,,,,,,,03-Dec-2021,Fri,08:30,2021-22 Term 1,,MKTG219_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1408
1410,2110,2021-22 Term 1,GA001,G1,Exploring Asian Identities,Graded,Wed,12:00,SOE/SCIS2 Seminar Room 3-4,,,,,,,22-Nov-2021,Mon,13:00,2021-22 Term 1,,GA001_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1410
1415,2110,2021-22 Term 1,COR1703,G11,"Managing in a Volatile, Uncertain, Complex and Ambiguous Context",Graded,Mon,15:30,LKCSB Seminar Room 2-4,,,,,,,03-Dec-2021,Fri,14:30,2021-22 Term 1,,COR1703_G11_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1415
1420,2110,2021-22 Term 1,LAW301,G51,Legal Theory & Philosophy,Graded,Fri,12:00,YPHSL Seminar Room 3-09,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,LAW301_G51_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1420
1422,2110,2021-22 Term 1,QF205,G2,Computing Technology For Finance,Graded,Thu,15:30,LKCSB Seminar Room 2-6,,,,,,,22-Nov-2021,Mon,13:00,2021-22 Term 1,,QF205_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1422
1431,2110,2021-22 Term 1,OPIM319,G2,Operations Strategy: Principles and Practice,Graded,Wed,12:00,SOA Seminar Room 3-1,,,,,,,30-Nov-2021,Tue,13:00,2021-22 Term 1,,OPIM319_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1431
1437,2110,2021-22 Term 1,ECON208,G2,Industrial Organisation,Graded,Wed,10:00,SOE/SCIS2 Seminar Room 3-3,Fri,10:00,SOE/SCIS2 Seminar Room 3-3,,,,29-Nov-2021,Mon,08:30,2021-22 Term 1,,ECON208_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1437
1438,2110,2021-22 Term 1,ECON216,G2,Economics of Ageing,Graded,Thu,15:30,SOE/SCIS2 Seminar Room B1-2,,,,,,,03-Dec-2021,Fri,08:30,2021-22 Term 1,,ECON216_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1438
1439,2110,2021-22 Term 1,COR3303,G61,Ethics and Social Responsibility for Law,Graded,Thu,12:00,YPHSL Seminar Room 2-05,,,,,,,23-Nov-2021,Tue,08:30,2021-22 Term 1,,COR3303_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1439
1440,2110,2021-22 Term 1,FNAR001,G1,Dance: East and West,Graded,Mon,15:30,SMUC Active Learning CR 4-2,,,,,,,,,,2021-22 Term 1,,FNAR001_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1440
1443,2110,2021-22 Term 1,IS110,G1,Information Systems and Innovation,Graded,Wed,12:00,SCIS1 Seminar Room 3-3,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1443
1444,2110,2021-22 Term 1,IS110,G2,Information Systems and Innovation,Graded,Wed,15:30,SCIS1 Seminar Room 3-3,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1444
1445,2110,2021-22 Term 1,IS110,G3,Information Systems and Innovation,Graded,Thu,12:00,SCIS1 Seminar Room 3-3,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1445
1446,2110,2021-22 Term 1,IS110,G4,Information Systems and Innovation,Graded,Thu,15:30,SCIS1 Seminar Room 3-3,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1446
1447,2110,2021-22 Term 1,IS110,G5,Information Systems and Innovation,Graded,Tue,12:00,SCIS1 Seminar Room 2-2,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G5_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1447
1448,2110,2021-22 Term 1,IS110,G6,Information Systems and Innovation,Graded,Wed,12:00,SCIS1 Seminar Room 2-3,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1448
1449,2110,2021-22 Term 1,IS110,G7,Information Systems and Innovation,Graded,Thu,12:00,SCIS1 Seminar Room 2-3,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G7_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1449
1452,2110,2021-22 Term 1,IS111,G3,Introduction to Programming,Graded,Thu,08:15,SCIS1 Seminar Room 2-1,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1452
1453,2110,2021-22 Term 1,IS111,G4,Introduction to Programming,Graded,Mon,15:30,SCIS1 Seminar Room 2-1,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1453
1454,2110,2021-22 Term 1,IS111,G5,Introduction to Programming,Graded,Mon,08:15,SCIS1 Seminar Room 2-4,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G5_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1454
1455,2110,2021-22 Term 1,IS111,G6,Introduction to Programming,Graded,Mon,15:30,SCIS1 Seminar Room 3-2,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1455
1456,2110,2021-22 Term 1,IS111,G7,Introduction to Programming,Graded,Wed,15:30,SCIS1 Seminar Room B1-1,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G7_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1456
1459,2110,2021-22 Term 1,LAW106,G1,Legal Research and Writing I,Graded,Tue,15:30,YPHSL Seminar Room 3-02,,,,,,,,,,2021-22 Term 1,,LAW106_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1459
1460,2110,2021-22 Term 1,LAW106,G2,Legal Research and Writing I,Graded,Wed,15:30,YPHSL Seminar Room 3-09,,,,,,,,,,2021-22 Term 1,,LAW106_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1460
1461,2110,2021-22 Term 1,LAW106,G3,Legal Research and Writing I,Graded,Wed,15:30,YPHSL Classroom 1-02,,,,,,,,,,2021-22 Term 1,,LAW106_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1461
1462,2110,2021-22 Term 1,LAW106,G4,Legal Research and Writing I,Graded,Thu,19:00,YPHSL Seminar Room 2-15,,,,,,,,,,2021-22 Term 1,,LAW106_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1462
1463,2110,2021-22 Term 1,LAW106,G5,Legal Research and Writing I,Graded,Thu,19:00,YPHSL Classroom 1-02,,,,,,,,,,2021-22 Term 1,,LAW106_G5_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1463
1464,2110,2021-22 Term 1,LAW106,G6,Legal Research and Writing I,Graded,Wed,19:00,YPHSL Seminar Room 3-10,,,,,,,,,,2021-22 Term 1,,LAW106_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1464
1469,2110,2021-22 Term 1,QF208,G1,Linear Algebra and Numerical Methods,Graded,Mon,15:30,LKCSB Seminar Room 3-1,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,QF208_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1469
1480,2110,2021-22 Term 1,COMM120,G2,Intercultural Communication,Graded,Mon,19:00,LKCSB Seminar Room 3-10,,,,,,,,,,2021-22 Term 1,,COMM120_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1480
1486,2110,2021-22 Term 1,IS111,G8,Introduction to Programming,Graded,Tue,15:30,SCIS1 Seminar Room 2-4,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G8_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1486
1487,2110,2021-22 Term 1,IS111,G9,Introduction to Programming,Graded,Thu,08:15,SCIS1 Seminar Room 2-4,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G9_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1487
1494,2110,2021-22 Term 1,SMT112,G1,Sustainable Digital Cities,Graded,Tue,12:00,SOE/SCIS2 Seminar Room 2-7,,,,,,,,,,2021-22 Term 1,,SMT112_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1494
1497,2110,2021-22 Term 1,COR1307,G2,Accounting for Entrepreneurs,Graded,Tue,12:00,SOA Seminar Room 3-3,,,,,,,23-Nov-2021,Tue,13:00,2021-22 Term 1,,COR1307_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1497
1508,2110,2021-22 Term 1,OPIM326,G2,Service and Operations Analytics,Graded,Tue,15:30,LKCSB Seminar Room 3-7,,,,,,,23-Nov-2021,Tue,08:30,2021-22 Term 1,,OPIM326_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1508
1509,2110,2021-22 Term 1,COMM346,G2,Communication Strategies in the Digital Age,Graded,Mon,15:30,LKCSB Seminar Room 2-8,,,,,,,,,,2021-22 Term 1,,COMM346_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1509
1514,2110,2021-22 Term 1,LAW108,G1,The Singapore Legal System,Pass/Fail,Thu,12:00,YPHSL Seminar Room 3-10,,,,,,,,,,2021-22 Term 1,,LAW108_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1514
1515,2110,2021-22 Term 1,LAW108,G2,The Singapore Legal System,Pass/Fail,Thu,13:45,YPHSL Seminar Room 3-10,,,,,,,,,,2021-22 Term 1,,LAW108_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1515
1516,2110,2021-22 Term 1,LAW108,G3,The Singapore Legal System,Pass/Fail,Thu,12:00,YPHSL Seminar Room 3-12,,,,,,,,,,2021-22 Term 1,,LAW108_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1516
1517,2110,2021-22 Term 1,LAW108,G4,The Singapore Legal System,Pass/Fail,Thu,13:45,YPHSL Seminar Room 3-12,,,,,,,,,,2021-22 Term 1,,LAW108_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1517
1518,2110,2021-22 Term 1,LAW108,G61,The Singapore Legal System,Pass/Fail,Thu,13:45,YPHSL Seminar Room 3-01,,,,,,,,,,2021-22 Term 1,,LAW108_G61_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1518
1522,2110,2021-22 Term 1,IS110,G8,Information Systems and Innovation,Graded,Mon,12:00,SCIS1 Seminar Room 2-2,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G8_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1522
1530,2110,2021-22 Term 1,MKTG205,G2,Advertising,Graded,Mon,12:00,YPHSL Seminar Room 2-15,,,,,,,,,,2021-22 Term 1,,MKTG205_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1530
1531,2110,2021-22 Term 1,COMM346,G3,Communication Strategies in the Digital Age,Graded,Thu,12:00,LKCSB Seminar Room 1-1,,,,,,,,,,2021-22 Term 1,,COMM346_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1531
1562,2110,2021-22 Term 1,OPIM311,G3,Service Processes,Graded,Wed,19:00,LKCSB Seminar Room 3-7,,,,,,,02-Dec-2021,Thu,08:30,2021-22 Term 1,,OPIM311_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1562
1567,2110,2021-22 Term 1,OPIM321,G3,Supply Chain Management,Graded,Thu,19:00,SOA Seminar Room 2-4,,,,,,,29-Nov-2021,Mon,13:00,2021-22 Term 1,,OPIM321_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1567
1579,2110,2021-22 Term 1,ECON118,G6,Economic Development in Asia,Graded,Tue,19:00,SOE/SCIS2 Seminar Room 3-9,,,,,,,23-Nov-2021,Tue,13:00,2021-22 Term 1,,ECON118_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1579
1580,2110,2021-22 Term 1,ECON206,G3,Game Theory,Graded,Mon,08:15,SOE/SCIS2 Seminar Room 3-4,,,,,,,02-Dec-2021,Thu,13:00,2021-22 Term 1,,ECON206_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1580
1581,2110,2021-22 Term 1,ECON209,G3,Labour Economics,Graded,,,,,,,,,,,,,2021-22 Term 1,,ECON209_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1581
1585,2110,2021-22 Term 1,ECON113,G3,Economics of Globalisation,Graded,Tue,08:15,SOE/SCIS2 Seminar Room 3-5,,,,,,,01-Dec-2021,Wed,08:30,2021-22 Term 1,,ECON113_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1585
1586,2110,2021-22 Term 1,ECON113,G4,Economics of Globalisation,Graded,Mon,12:00,SOE/SCIS2 Seminar Room 3-10,,,,,,,01-Dec-2021,Wed,08:30,2021-22 Term 1,,ECON113_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1586
1587,2110,2021-22 Term 1,ECON113,G5,Economics of Globalisation,Graded,Mon,19:00,SOE/SCIS2 Seminar Room 3-10,,,,,,,01-Dec-2021,Wed,08:30,2021-22 Term 1,,ECON113_G5_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1587
1588,2110,2021-22 Term 1,ECON113,G6,Economics of Globalisation,Graded,Tue,12:00,SOE/SCIS2 Seminar Room 3-10,,,,,,,01-Dec-2021,Wed,08:30,2021-22 Term 1,,ECON113_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1588
1598,2110,2021-22 Term 1,DSA212,G3,Data Science with R,Graded,Wed,15:30,SOE/SCIS2 Seminar Room 3-8,,,,,,,29-Nov-2021,Mon,13:00,2021-22 Term 1,,DSA212_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1598
1629,2110,2021-22 Term 1,SOCG110,G1,Deconstructing Singapore Society,Graded,Mon,12:00,SOE/SCIS2 Seminar Room 2-4,,,,,,,,,,2021-22 Term 1,,SOCG110_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1629
1637,2110,2021-22 Term 1,MGMT331,G1,Management of Multinationals Across Asia,Graded,Tue,12:00,LKCSB Seminar Room 3-6,,,,,,,,,,2021-22 Term 1,,MGMT331_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1637
1638,2110,2021-22 Term 1,MGMT331,G2,Management of Multinationals Across Asia,Graded,Tue,15:30,LKCSB Seminar Room 3-6,,,,,,,,,,2021-22 Term 1,,MGMT331_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1638
1639,2110,2021-22 Term 1,ACM003,G1,Introduction to Arts and Cultural Management,Graded,Tue,15:30,SOE/SCIS2 Seminar Room 3-3,,,,,,,,,,2021-22 Term 1,,ACM003_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1639
1645,2110,2021-22 Term 1,HIST005,G1,European Cultural History: From Antiquity to Brexit,Graded,Tue,12:00,SOE/SCIS2 Seminar Room 3-8,,,,,,,25-Nov-2021,Thu,13:00,2021-22 Term 1,,HIST005_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1645
1646,2110,2021-22 Term 1,HIST005,G2,European Cultural History: From Antiquity to Brexit,Graded,Wed,12:00,SOE/SCIS2 Seminar Room 3-8,,,,,,,25-Nov-2021,Thu,13:00,2021-22 Term 1,,HIST005_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1646
1658,2110,2021-22 Term 1,SMT202,G1,Analytics Applications for Smart Living,Graded,Tue,08:15,SCIS1 Seminar Room 3-1,,,,,,,01-Dec-2021,Wed,13:00,2021-22 Term 1,,SMT202_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1658
1675,2110,2021-22 Term 1,COR1305,G6,Spreadsheet Modeling and Analytics,Graded,Fri,12:00,SCIS1 Seminar Room 2-2,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,COR1305_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1675
1676,2110,2021-22 Term 1,COR1305,G7,Spreadsheet Modeling and Analytics,Graded,Mon,19:00,SCIS1 Seminar Room 3-4,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,COR1305_G7_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1676
1677,2110,2021-22 Term 1,COR1305,G8,Spreadsheet Modeling and Analytics,Graded,Thu,19:00,SCIS1 Seminar Room 2-2,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,COR1305_G8_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1677
1678,2110,2021-22 Term 1,COR1305,G10,Spreadsheet Modeling and Analytics,Graded,Wed,12:00,SCIS1 Seminar Room 2-2,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,COR1305_G10_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1678
1679,2110,2021-22 Term 1,COR1305,G11,Spreadsheet Modeling and Analytics,Graded,Thu,08:15,SCIS1 Seminar Room 2-2,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,COR1305_G11_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1679
1680,2110,2021-22 Term 1,COR1305,G12,Spreadsheet Modeling and Analytics,Graded,Thu,15:30,SCIS1 Seminar Room 2-3,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,COR1305_G12_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1680
1681,2110,2021-22 Term 1,COR1305,G13,Spreadsheet Modeling and Analytics,Graded,Wed,19:00,SCIS1 Seminar Room 3-3,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,COR1305_G13_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1681
1682,2110,2021-22 Term 1,COR1305,G14,Spreadsheet Modeling and Analytics,Graded,Thu,12:00,SCIS1 Seminar Room 2-2,,,,,,,25-Nov-2021,Thu,08:30,2021-22 Term 1,,COR1305_G14_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1682
1692,2110,2021-22 Term 1,COR2203,G1,Climate Change: Global and Local Solutions,Graded,Mon,12:00,YPHSL Seminar Room 2-01,,,,,,,,,,2021-22 Term 1,,COR2203_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1692
1693,2110,2021-22 Term 1,COR2203,G2,Climate Change: Global and Local Solutions,Graded,Mon,15:30,YPHSL Seminar Room 2-01,,,,,,,,,,2021-22 Term 1,,COR2203_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1693
1695,2110,2021-22 Term 1,IS111,G10,Introduction to Programming,Graded,Thu,15:30,SCIS1 Seminar Room 2-4,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G10_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1695
1696,2110,2021-22 Term 1,IS110,G9,Information Systems and Innovation,Graded,Fri,12:00,SCIS1 Seminar Room 3-4,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G9_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1696
1697,2110,2021-22 Term 1,IS110,G10,Information Systems and Innovation,Graded,Tue,08:15,SCIS1 Seminar Room 2-3,,,,,,,26-Nov-2021,Fri,08:30,2021-22 Term 1,,IS110_G10_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1697
1698,2110,2021-22 Term 1,IS111,G11,Introduction to Programming,Graded,Fri,12:00,SCIS1 Seminar Room 3-1,,,,,,,24-Nov-2021,Wed,13:00,2021-22 Term 1,,IS111_G11_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1698
1701,2110,2021-22 Term 1,IS490,G1,Google Analytics Work-Study Elective,Pass/Fail, ,TBA,,,,,,,,,,,2021-22 Term 1,,IS490_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1701
1702,2110,2021-22 Term 1,OPIM101,G13,Decision Analysis,Graded,Thu,08:15,LKCSB Seminar Room 2-6,,,,,,,23-Nov-2021,Tue,08:30,2021-22 Term 1,,OPIM101_G13_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1702
1720,2110,2021-22 Term 1,MKTG102,G4,Consumer Behaviour,Graded,Wed,15:30,LKCSB Seminar Room 3-10,,,,,,,30-Nov-2021,Tue,13:00,2021-22 Term 1,,MKTG102_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1720
1722,2110,2021-22 Term 1,COMM120,G3,Intercultural Communication,Graded,Tue,12:00,LKCSB Seminar Room 3-10,,,,,,,,,,2021-22 Term 1,,COMM120_G3_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1722
1723,2110,2021-22 Term 1,COMM120,G4,Intercultural Communication,Graded,Wed,08:15,LKCSB Seminar Room 3-7,,,,,,,,,,2021-22 Term 1,,COMM120_G4_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1723
1724,2110,2021-22 Term 1,MKTG225,G2,Customer Relationship Management,Graded,Wed,15:30,LKCSB Seminar Room 2-6,,,,,,,,,,2021-22 Term 1,,MKTG225_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1724
1726,2110,2021-22 Term 1,MKTG221,G2,Global Marketing,Graded,Tue,15:30,LKCSB Seminar Room 2-4,,,,,,,24-Nov-2021,Wed,08:30,2021-22 Term 1,,MKTG221_G2_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1726
1767,2110,2021-22 Term 1,COR2205,G1,"Climate, History and Society",Graded,Mon,08:15,YPHSL Seminar Room 2-04,,,,,,,,,,2021-22 Term 1,,COR2205_G1_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1767
1775,2110,2021-22 Term 1,COR1201,G6,Calculus,Graded,Fri,12:00,LKCSB Seminar Room 3-1,,,,,,,03-Dec-2021,Fri,08:30,2021-22 Term 1,,COR1201_G6_None,True,https://boss.intranet.smu.edu.sg/ClassDetails.aspx?SelectedAcadTerm=2110&SelectedClassNumber=1775
